sa,da,sp,dp,pr,ts,te,td,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
10.0.5.118,185.177.149.33,34760,123,UDP,2024-09-02 17:18:17,2024-09-02 17:18:17,0.0,........,0,184,1500,114000,1500,114000,552,551,65005,65200,24,0,0,255,172.16.1.18,172.16.1.18,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
10.0.5.133,185.125.190.97,38728,80,TCP,2024-09-02 17:18:58,2024-09-02 17:18:58,0.0,...AP.SF,0,0,7500,532500,6000,601500,552,551,65005,65200,24,0,0,255,172.16.1.18,172.16.1.18,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
10.0.5.154,10.0.1.3,80,50326,TCP,2024-09-02 17:04:32,2024-09-02 17:19:31,899.072,...AP.S.,0,0,240000,52086000,180000,70428000,552,548,65005,65001,24,24,0,255,172.16.1.2,172.16.1.2,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
172.16.2.3,172.16.2.1,40578,179,TCP,2024-09-02 03:01:06,2024-09-02 17:19:07,51480.32,...AP.S.,0,192,6000,369000,0,0,552,0,0,0,24,32,0,255,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
172.16.2.3,8.8.8.8,56812,53,UDP,2024-09-02 17:18:38,2024-09-02 17:18:38,0.0,........,0,0,1500,129000,1500,633000,552,551,0,65200,24,0,0,255,172.16.1.18,172.16.1.18,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
172.16.2.3,172.25.8.21,56812,53,UDP,2024-09-02 17:18:38,2024-09-02 17:18:38,0.0,........,0,0,1500,129000,0,0,552,551,0,65200,24,0,0,255,172.16.1.18,172.16.1.18,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
10.0.1.3,10.0.5.154,50338,80,TCP,2024-09-02 17:07:28,2024-09-02 17:19:28,719.872,...AP.S.,0,0,211500,72498000,282000,81012000,548,552,65001,65005,24,24,0,255,172.16.2.3,172.16.2.3,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
18.192.147.71,172.16.2.3,8001,51248,TCP,2024-09-02 15:37:47,2024-09-02 17:18:44,6056.96,...AP.S.,0,0,6000,394500,7500,1125000,551,552,65200,0,0,24,0,255,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
10.0.1.3,10.0.5.154,50331,80,TCP,2024-09-02 17:04:33,2024-09-02 17:19:34,900.352,...AP.S.,0,0,3645000,146673000,9051000,11616342000,548,552,65001,65005,24,24,0,255,172.16.2.3,172.16.2.3,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,1,1970-01-01 00:00:00.000
10.0.5.154,10.0.1.3,80,50338,TCP,2024-09-02T17:07:28.000Z,2024-09-02T17:19:28.000Z,719.872,........,0,0,211500,72498000,282000,81012000,548,552,65001,65005,24,24,0,0,;,;,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,172.16.2.3,172.16.2.3,0,0
